"","game_id","season","week","home_team","away_team","roof","surface","is_playoffs","score_dif","num_drives_per_side","home_off","home_def","home_kickoff_rec","home_kickoff_kick","home_punt_kick","home_punt_rec","home_FG_XP_kick","home_FG_XP_def","total","dif","same"
"20","2011_02_CIN_DEN",2011,2,"DEN","CIN","outdoors","grass",FALSE,2,18,0.0471955273761039,-0.113534756815257,-0.0178976032313787,0.000682196825639241,0.193068403330269,0.0753147633772136,0.0219965135117645,-0.0957139332632443,0.111111111111111,1.11022302462516e-15,TRUE
"21","2011_02_CLE_IND",2011,2,"IND","CLE","closed","fieldturf",FALSE,-8,16.5,-0.493698760434831,0.00834185356283723,0.00317899189593101,-0.0861307948291528,-0.067688177590202,-0.0149209316622353,0.184442096852987,-0.0183727626438188,-0.484848484848485,0,TRUE
"22","2011_02_DAL_SF",2011,2,"SF","DAL","outdoors","grass",FALSE,-3,28,-0.0671562250895621,-0.443154580861473,0.0739017915246742,-0.00889475814931627,0.0729324101952703,0.057934935670346,0.0970337323929176,0.110259837174286,-0.107142857142857,2.22044604925031e-15,TRUE
"23","2011_02_GB_CAR",2011,2,"CAR","GB","outdoors","grass",FALSE,-7,17.5,0.108485459442397,-0.624436491029236,-0.0289322314384793,0.135918206349015,-0.0318181302697797,0.0678728802262672,0.0306123902106849,-0.0577020834908702,-0.4,8.88178419700125e-16,TRUE
"24","2011_02_HOU_MIA",2011,2,"MIA","HOU","outdoors","grass",FALSE,-10,17,-0.241307667872946,0.0966383602827194,-0.0302281100302935,-0.0777253224651384,0.100902906934019,-0.0977654407444574,-0.304438447161474,-0.0343115730600763,-0.588235294117647,1.77635683940025e-15,TRUE
"25","2011_02_JAX_NYJ",2011,2,"NYJ","JAX","outdoors","fieldturf",FALSE,29,20.5,-0.0799824893537459,1.3544997341571,0.161458930364106,0.0234478436461536,-0.101361539794087,0.0832640583536065,0.0830338176138868,-0.109726208645553,1.41463414634146,7.105427357601e-15,TRUE
"26","2011_02_KC_DET",2011,2,"DET","KC","dome","fieldturf",FALSE,45,21.5,0.716365933398753,0.917562756026054,0,-0.00434136560706552,0.0939730418559034,0.102358781635155,0.0801198931721199,0.186984215333033,2.09302325581395,0,TRUE
"27","2011_02_OAK_BUF",2011,2,"BUF","LV","outdoors","a_turf",FALSE,3,15,1.82018029708027,-1.50402140950238,0,0.102629948190103,0.0173404079241057,-0.133973109163344,-0.0961692206826857,-0.00598691384607234,0.2,5.32907051820075e-15,TRUE
"28","2011_02_PHI_ATL",2011,2,"ATL","PHI","dome","fieldturf",FALSE,4,21,0.248034566982,-0.0745693761379382,-0.0026547436691111,0.00908387517778292,-0.126022418692065,0.0867838440573819,0.00408920245813553,0.0457312403000041,0.19047619047619,8.88178419700125e-16,TRUE
"29","2011_02_SD_NE",2011,2,"NE","LAC","outdoors","fieldturf",FALSE,14,13.5,1.74428156112178,-0.888637441841137,0.0629433745828768,0.00581158300930703,0.0802653851332488,-0.0386576097182654,0.0750214606466068,-0.00399127589738156,1.03703703703704,1.77635683940025e-15,TRUE
"30","2011_02_SEA_PIT",2011,2,"PIT","SEA","outdoors","grass",FALSE,24,14,1.05284960456015,0.906405892022639,-0.00904131072041179,0.0247446064105523,0.0699548728631011,-0.128172897201564,-0.20245505364875,0,1.71428571428571,0,TRUE
"31","2011_02_STL_NYG",2011,2,"NYG","LA","outdoors","fieldturf",FALSE,12,21,0.24550917850687,0.206678303482789,-0.00399655238946988,-0.0333109912032905,0.196196273584584,-0.0283155173861555,0.00342109362632705,-0.0147532167930836,0.571428571428571,3.5527136788005e-15,TRUE
"32","2011_02_TB_MIN",2011,2,"MIN","TB","dome","sportturf",FALSE,-4,14,0.689958992162791,-0.399209961876891,-0.296514948480763,-0.0582640320603137,-0.0948711793171242,-0.118664158009259,0.0197152623303116,-0.0278642604630383,-0.285714285714286,1.77635683940025e-15,TRUE
"33","2011_03_ARI_SEA",2011,3,"SEA","ARI","outdoors","fieldturf",FALSE,3,17.5,-0.192183949778825,-0.0637152727672254,-0.0277852922411902,-0.13553466867722,0.0569296757025378,0.103275053339478,0.105112761483278,0.325330264367738,0.171428571428571,8.88178419700125e-16,TRUE
"34","2011_03_ATL_TB",2011,3,"TB","ATL","outdoors","grass",FALSE,3,16.5,-0.301732311289524,0.290178455119422,0.0219958244512479,0.046930644971629,-0.0625600731846961,0.0927440549783183,0.125214848211387,-0.0309532614396009,0.181818181818182,4.44089209850063e-16,TRUE
"35","2011_03_BAL_STL",2011,3,"LA","BAL","dome","astroplay",FALSE,-30,19,-0.974553865964376,-0.823561572131073,-0.0086196202196573,0.00043343473225832,-0.171990142185486,0.0249496459421751,0.000903928964429958,0.373490822440676,-1.57894736842105,3.5527136788005e-15,TRUE
"36","2011_03_DEN_TEN",2011,3,"TEN","DEN","outdoors","grass",FALSE,3,16.5,-0.0439975584193505,0.118689095225096,0,0.011984411147282,0.131979597369068,-0.103733010064444,0.0690727061409202,-0.00217705958038994,0.181818181818182,0,TRUE
"37","2011_03_DET_MIN",2011,3,"MIN","DET","dome","sportturf",FALSE,-3,32.5,0.0148516771468214,-0.221203709165773,0.076975229755044,-0.0154693992011464,-0.0808750313635056,0.136867742765193,0.0690976938370901,-0.0725518960814158,-0.0923076923076923,8.88178419700125e-16,TRUE
"38","2011_03_GB_CHI",2011,3,"CHI","GB","outdoors","grass",FALSE,-10,19.5,-0.480515790592937,-0.0512433995844665,0.0202284348555482,0,-0.0084042075352791,0.0388561219800837,0.00778635962963515,-0.039528031573097,-0.512820512820513,0,TRUE
"39","2011_03_HOU_NO",2011,3,"NO","HOU","dome","sportturf",FALSE,7,17.5,0.542638846813737,-0.382026932870189,0.00714955063802855,-0.0381673977843353,0.0944915708686624,0.0167605826099004,0.198509386777157,-0.0393556070529608,0.4,1.77635683940025e-15,TRUE
"40","2011_03_JAX_CAR",2011,3,"CAR","JAX","outdoors","grass",FALSE,6,17.5,-0.126771623000088,0.546349866950335,0.0461701301325645,-0.0437361608525472,-0.221963224772896,0.217095590728734,0.0497415118169216,-0.124028948145881,0.342857142857143,0,TRUE
"41","2011_03_KC_SD",2011,3,"LAC","KC","outdoors","grass",FALSE,3,15.5,0.200294267695422,-0.138371771868287,0.0754046245973798,-0.105102140601018,-0.11560473600102,-0.0312709127733063,0.0865270145982609,0.221672041449343,0.193548387096774,4.44089209850063e-16,TRUE
"42","2011_03_MIA_CLE",2011,3,"CLE","MIA","outdoors","grass",FALSE,1,16.5,0.381631630146106,-0.344090266902921,-0.00613529590367706,-0.000669163126131576,0.00233658664916275,-0.102160787816639,0.0189616957229537,0.110731661837207,0.0606060606060606,4.44089209850063e-16,TRUE
"43","2011_03_NE_BUF",2011,3,"BUF","NE","outdoors","a_turf",FALSE,3,19,0.603903667686808,-0.471203635699244,-0.0516688693069706,0.0387481307920289,0.0441042058488452,-0.0447167711283423,0.0466218319417256,-0.00789382329274522,0.157894736842105,1.33226762955019e-15,TRUE
"44","2011_03_NYG_PHI",2011,3,"PHI","NYG","outdoors","grass",FALSE,-13,15,0.107676311665623,-1.03435747049687,-0.0255065029487014,-0.0242641636480888,0.0774497155410548,-0.00574309516620512,0.0416706866941653,-0.00359214830764341,-0.866666666666667,1.77635683940025e-15,TRUE
"45","2011_03_NYJ_OAK",2011,3,"LV","NYJ","outdoors","grass",FALSE,10,19.5,0.765358565979575,-0.402187423112567,-0.032736557476127,0.219439038376993,-0.0263591696723149,-0.030068603463662,0.0251659683587534,-0.00579130617013741,0.512820512820513,1.77635683940025e-15,TRUE
"46","2011_03_PIT_IND",2011,3,"IND","PIT","closed","fieldturf",FALSE,-3,18,-0.59003394424364,0.416654358148589,0.0319862412030084,0.00179941092372044,-0.155040270597157,0.0323626865736312,0.0167432935290082,0.0788615577961721,-0.166666666666667,3.5527136788005e-15,TRUE
"47","2011_03_SF_CIN",2011,3,"CIN","SF","outdoors","fieldturf",FALSE,-5,18,-0.762870191419345,0.448320351076721,-0.00323233835256865,-0.0131396013829443,0.149176061890709,0.00672249188776025,0.00935848104880358,-0.112113032526913,-0.277777777777778,0,TRUE
"48","2011_03_WAS_DAL",2011,3,"DAL","WAS","closed","matrixturf",FALSE,2,18.5,-0.499282095140574,0.367596915912287,0,-0.0333200816656589,0.056052538327168,-0.0395606642941365,0.15222921736452,0.104392277604503,0.108108108108108,8.88178419700125e-16,TRUE
"49","2011_04_ATL_SEA",2011,4,"SEA","ATL","outdoors","fieldturf",FALSE,-2,16.5,0.864976549041491,-0.934127310665908,0.133668802646835,-0.0267735282241395,-0.0325732141465062,0.149597200434514,-0.0674657923932127,-0.208514827905196,-0.121212121212121,8.88178419700125e-16,TRUE
"50","2011_04_BUF_CIN",2011,4,"CIN","BUF","outdoors","fieldturf",FALSE,3,19.5,0.0387593003112351,-0.0280027122852382,0.0232210242822289,0.00389150202942964,0.0790772404856025,0.0310316809202329,0.055806701667171,-0.0499385835645079,0.153846153846154,0,TRUE
"51","2011_04_CAR_CHI",2011,4,"CHI","CAR","outdoors","grass",FALSE,5,16.5,0.401655330262855,-0.886314926707413,0.191614263396442,-0.0246037720265149,-0.053295273238539,0.340547468830485,0.0139751479584824,0.319452064554505,0.303030303030303,8.88178419700125e-16,TRUE
"52","2011_04_DEN_GB",2011,4,"GB","DEN","outdoors","grass",FALSE,26,16.5,1.47046378771487,0.0470200993114208,0.080882809675214,0.0650424995198564,0.0342912221553199,-0.118590887184396,0.0076197085313648,-0.0109716639660719,1.57575757575758,0,TRUE
"53","2011_04_DET_DAL",2011,4,"DAL","DET","closed","matrixturf",FALSE,-4,19,-0.350265644699369,0.119170627790105,0.135301065864041,-0.0768940035915492,-0.053972548241482,0.0517979817415931,0.0681760954985371,-0.103839890151349,-0.210526315789474,1.33226762955019e-15,TRUE
"54","2011_04_IND_TB",2011,4,"TB","IND","outdoors","grass",FALSE,7,17.5,0.609273484499453,-0.31158321617259,-0.00175243576190301,0.00829829907576953,0.128927024420617,0.0470011449285916,-0.217594899572711,0.137430598582773,0.4,1.77635683940025e-15,TRUE
"55","2011_04_MIA_SD",2011,4,"LAC","MIA","outdoors","grass",FALSE,10,16,0.689049465594628,0.00428969055925382,-0.0150089953676797,0.0353215639916016,-0.0519043644198973,0.0408782150479965,0.119307091710923,-0.196932667116826,0.625,0,TRUE
"56","2011_04_MIN_KC",2011,4,"KC","MIN","outdoors","grass",FALSE,5,13.5,0.271632903362644,-0.206163033930203,-0.0858655774069053,-0.0487411545106658,-0.0678793971633746,0.184573686526467,0.350043719266422,-0.0272307757740147,0.37037037037037,0,TRUE
"57","2011_04_NE_OAK",2011,4,"LV","NE","outdoors","grass",FALSE,-12,14.5,0.734284617051018,-1.32214128875982,0.0337708814627619,-0.121121146676034,0.0167565757472967,-0.138371773553884,0.025633863108879,-0.0563979352767664,-0.827586206896552,0,TRUE
"58","2011_04_NO_JAX",2011,4,"JAX","NO","outdoors","grass",FALSE,-13,16.5,-0.650939923913841,-0.378091582652649,-0.00926020737229423,0.0129939911350834,0.0126066123713937,-0.0354545135333231,0.0171798298068173,0.243087006280025,-0.787878787878788,3.5527136788005e-15,TRUE
"59","2011_04_NYG_ARI",2011,4,"ARI","NYG","closed","grass",FALSE,-4,19,0.187879561009658,-0.363446330962182,0.000327993460048578,-0.0408156435495537,-0.0687441766096622,0.0651441595247506,0.0266642778605398,-0.0175361565230726,-0.210526315789474,0,TRUE
"60","2011_04_NYJ_BAL",2011,4,"BAL","NYJ","outdoors","sportturf",FALSE,17,23.5,-0.861230883640775,1.83858427721154,-0.0129558547781384,-0.256206075190085,-0.0391531551524283,0.0313759895507246,0.0555645914981468,-0.032574634179838,0.723404255319149,7.105427357601e-15,TRUE
"61","2011_04_PIT_HOU",2011,4,"HOU","PIT","open","grass",FALSE,7,12,0.609740459724261,0.050783756694638,-0.119680619216524,-0.0171896256894494,-0.0808538884787898,-0.0951144006491328,0.0190026567592713,0.216644994189059,0.583333333333333,8.88178419700125e-16,TRUE
"62","2011_04_SF_PHI",2011,4,"PHI","SF","outdoors","grass",FALSE,-1,19.5,0.465622995864454,-0.669459764914815,0.0008480606887203,-0.0235816451589553,0.0751332707989674,-0.0635789362952495,-0.276221087880328,0.439955055615154,-0.0512820512820512,1.33226762955019e-15,TRUE
"63","2011_04_TEN_CLE",2011,4,"CLE","TEN","outdoors","grass",FALSE,-18,18.5,-0.740610593560489,-0.446172179500146,0.0654250340618042,-0.0718055344312578,0.0342376982113598,0.0266963933858819,0.198965079913732,-0.0397088710538589,-0.972972972972973,3.5527136788005e-15,TRUE
"64","2011_04_WAS_STL",2011,4,"LA","WAS","dome","astroplay",FALSE,-7,19.5,-1.06307482063866,0.580214344237134,-0.0449891957955865,0.033136424393608,0.0406608405487182,0.104290889779058,0.0136455186666645,-0.0228583601652986,-0.358974358974359,0,TRUE
"65","2011_05_ARI_MIN",2011,5,"MIN","ARI","dome","sportturf",FALSE,24,21.5,-0.0955648965790868,1.2058350023807,-0.0300444880240532,0.0195455143314808,0.0593416251588699,0.122013909428186,-0.0898684134062737,-0.0749791835223813,1.11627906976744,0,TRUE
"66","2011_05_CHI_DET",2011,5,"DET","CHI","dome","fieldturf",FALSE,11,15.5,0.680279526017102,0.154717813220866,0,0.0804537324339993,-0.0800421709915803,0.00448234847957088,0.0153227574331376,-0.145536587238257,0.709677419354839,1.77635683940025e-15,TRUE
"67","2011_05_CIN_JAX",2011,5,"JAX","CIN","outdoors","grass",FALSE,-10,19,-0.666094397983358,0.365328483772714,0.0284553010470087,0.0293339135639958,-0.159691660839599,-0.110175560620662,0.00738348203579954,-0.0208553504495832,-0.526315789473684,0,TRUE
"68","2011_05_GB_ATL",2011,5,"ATL","GB","dome","fieldturf",FALSE,-11,13.5,-0.27104825507161,-0.375968141384726,-0.00158519606985566,0.0679381285380158,-0.0211860604532477,0.015658017627343,0.00254439264061766,-0.231167700641352,-0.814814814814815,1.77635683940025e-15,TRUE
"69","2011_05_KC_IND",2011,5,"IND","KC","open","fieldturf",FALSE,-4,17.5,0.486067254248087,-0.77429390593239,-0.0018256464075031,0,-0.0324730294989422,-0.016923516829099,0.117877161288735,-0.00699974544031632,-0.228571428571429,8.88178419700125e-16,TRUE
"70","2011_05_NO_CAR",2011,5,"CAR","NO","outdoors","grass",FALSE,-3,14,1.08096341456953,-1.34836115460541,0.00582751887850463,0,0.158100733333933,0.0624787798650297,-0.0662969309890808,-0.106998075338223,-0.214285714285714,2.22044604925031e-15,TRUE
"71","2011_05_NYJ_NE",2011,5,"NE","NYJ","outdoors","fieldturf",FALSE,9,16,0.847456060900874,-0.319540496533173,-0.0022875134673086,-0.243763698250405,0.0808847875159699,0.111914953165979,0.0912035457064788,-0.00336763903841569,0.5625,0,TRUE
"72","2011_05_OAK_HOU",2011,5,"HOU","LV","closed","grass",FALSE,-5,23.5,-0.0604235783559466,0.613757741510756,-0.00869444578370832,-0.0296394176721731,-0.209270822342505,-0.239707364804765,-0.0228157562424865,-0.255972313755979,-0.212765957446809,8.88178419700125e-16,TRUE
"73","2011_05_PHI_BUF",2011,5,"BUF","PHI","outdoors","a_turf",FALSE,7,17.5,0.44297291686437,-0.0473894493705853,-0.0335404303190964,-0.0245730244687625,-0.0405493750236928,0.122243262654436,0.011216383983229,-0.0303802843198988,0.4,0,TRUE
"74","2011_05_SD_DEN",2011,5,"DEN","LAC","outdoors","grass",FALSE,-5,18,-0.0174680862505786,-0.179564645652774,0.00422717420992235,0,0.0327106978996502,0.00411628221627325,0.0289480333637074,-0.150747233563979,-0.277777777777778,8.88178419700125e-16,TRUE
"75","2011_05_SEA_NYG",2011,5,"NYG","SEA","outdoors","fieldturf",FALSE,-11,25.5,-0.312052129814704,0.0795676492066341,0.0183439513065797,-0.068700796321911,0.0168531145809182,-0.0658674837026161,0.00683080996759779,-0.106347664242107,-0.431372549019608,0,TRUE
"76","2011_05_TB_SF",2011,5,"SF","TB","outdoors","grass",FALSE,45,17.5,1.29919192368602,0.876149876880447,0.0235447976738214,0.0310597957843649,-0.00748553258433406,0.151648320227728,0.202537513528393,-0.00521812376787259,2.57142857142857,1.4210854715202e-14,TRUE
"77","2011_05_TEN_PIT",2011,5,"PIT","TEN","outdoors","grass",FALSE,21,14.5,1.39828422714022,0.027961570892979,0.0436542215114781,-0.0900263120420277,0.125432635175771,-0.050471746940808,0.00953416425681521,-0.0160928979254649,1.44827586206897,3.5527136788005e-15,TRUE
"78","2011_06_BUF_NYG",2011,6,"NYG","BUF","outdoors","fieldturf",FALSE,3,16,0.950858902223954,-0.671484654703996,0.056018247269094,-0.00566290316055529,0.0244593259703834,0.0721147974691121,-0.156234818668172,-0.0825688963998208,0.1875,2.66453525910038e-15,TRUE
"79","2011_06_CAR_ATL",2011,6,"ATL","CAR","dome","fieldturf",FALSE,14,11.5,1.48593995956744,-0.31310486643144,-0.00871632013307965,0.00340928492622207,0.00652690552195291,0.0756685678118273,0.0141897190310025,-0.0465219459461025,1.21739130434783,3.5527136788005e-15,TRUE
"80","2011_06_CLE_OAK",2011,6,"LV","CLE","outdoors","grass",FALSE,7,17,-0.0360711089082227,0.151256114336582,0.228898310900056,-0.0633947685744394,-0.0423806262637406,-0.171557552390047,0.421674932393713,-0.0766605956115476,0.411764705882353,0,TRUE
"81","2011_06_DAL_NE",2011,6,"NE","DAL","outdoors","fieldturf",FALSE,4,16,0.14595762918663,0.150607631096848,-0.237909222574672,0.0374011809253716,0.258238034148235,-0.0363315682770917,0.0300787272054669,-0.0980424117107881,0.25,1.77635683940025e-15,TRUE
"82","2011_06_HOU_BAL",2011,6,"BAL","HOU","outdoors","sportturf",FALSE,15,17.5,0.328349464877336,0.185226307652606,0.045377780230982,-0.00256661935709417,0.0363192119236503,0.0515464914297419,0.214942876561431,-0.00205265617579623,0.857142857142857,1.77635683940025e-15,TRUE
"83","2011_06_IND_CIN",2011,6,"CIN","IND","outdoors","fieldturf",FALSE,10,15.5,0.238644568495236,0.360365364623275,0.0258070406534018,0.108938411043416,0.0351989273011925,-0.116021928918217,-0.136859448727861,0.129088355852138,0.645161290322581,1.77635683940025e-15,TRUE
"84","2011_06_JAX_PIT",2011,6,"PIT","JAX","outdoors","grass",FALSE,4,17,0.562234431930145,0.34845885633688,0.0293539804954301,-0.0835735979763901,-0.063219850345323,-0.251470735276063,-0.172492962048292,-0.133996005469328,0.235294117647059,8.88178419700125e-16,TRUE
"85","2011_06_MIA_NYJ",2011,6,"NYJ","MIA","outdoors","fieldturf",FALSE,18,18.5,0.104444940295765,0.974361482070977,-0.176321895849715,0.0239271661958884,0.0477400960249675,-0.00840583626130545,0.0140027143450411,-0.00677569384864593,0.972972972972973,3.5527136788005e-15,TRUE
"86","2011_06_MIN_CHI",2011,6,"CHI","MIN","outdoors","grass",FALSE,29,18.5,0.455068678141887,0.366203871410863,0.429246087010867,-0.0475084566152529,0.0266915369791457,0.100925958834941,0.0951379417669713,0.141801950038145,1.56756756756757,3.5527136788005e-15,TRUE
"87","2011_06_NO_TB",2011,6,"TB","NO","outdoors","grass",FALSE,6,20,0.32657515102006,-0.068975250284194,-0.0201510799335665,0.0057308349525556,0.126166598941199,-0.154191340110265,0.10792958815434,-0.0230845027401294,0.3,1.77635683940025e-15,TRUE
"88","2011_06_PHI_WAS",2011,6,"WAS","PHI","outdoors","grass",FALSE,-7,17,-0.336314564036938,-0.322229750871425,0.0602676189600435,0,0.0412542310488575,0.0752570360679837,0.089043620054959,-0.0190428971058336,-0.411764705882353,8.88178419700125e-16,TRUE
"89","2011_06_SF_DET",2011,6,"DET","SF","dome","fieldturf",FALSE,-6,24,-0.53254678629212,0.628874299132138,0,-0.0536000367913706,-0.185330404254879,0.0858379625909341,-0.11667347558915,-0.0765615587955522,-0.25,1.77635683940025e-15,TRUE
"90","2011_06_STL_GB",2011,6,"GB","LA","outdoors","grass",FALSE,21,17.5,0.702675189348652,0.454493085662956,-0.0480810434740436,0.00163292638026178,-0.163082699597414,0.0309520971828273,0.0236105944657266,0.197799850031033,1.2,0,TRUE
"91","2011_07_ATL_DET",2011,7,"DET","ATL","dome","fieldturf",FALSE,-7,19.5,-0.423834334177461,0.355314884035361,-0.20181789707082,-0.00466802367606224,-0.151224333279503,0.0717746149629163,0.0834305853137089,-0.0879498550824988,-0.358974358974359,8.88178419700125e-16,TRUE
"92","2011_07_BAL_JAX",2011,7,"JAX","BAL","outdoors","grass",FALSE,5,22.5,-0.72383010005296,0.560132708188976,0.0947430201831998,0.027075181942847,-0.0152736125470251,-0.151935609362813,0.277179779414284,0.154130854455713,0.222222222222222,4.44089209850063e-15,TRUE
"93","2011_07_CHI_TB",2011,7,"TB","CHI","outdoors","grass",FALSE,-6,22,-0.519928619513635,-0.196976877630465,0.0732848619015633,-0.0590884456918998,0.364409375237301,-0.0820546655423558,0.0162146650930364,0.131412433419183,-0.272727272727273,1.77635683940025e-15,TRUE
"94","2011_07_DEN_MIA",2011,7,"MIA","DEN","outdoors","grass",FALSE,-3,34.5,-0.193746067502899,-0.0147940442685601,-0.0572562185065497,-0.00536957204989765,0.00706789891599961,-0.0387723474506883,0.0654298657015168,0.150483963421948,-0.0869565217391304,8.88178419700125e-16,TRUE
"95","2011_07_GB_MIN",2011,7,"MIN","GB","dome","sportturf",FALSE,-6,15.5,0.295547239437123,-0.61120728231188,0.0628348555295698,0.041688738781358,0.0881543142435652,-0.198341577268776,0.182283620325439,-0.248056682929947,-0.387096774193548,0,TRUE
"96","2011_07_HOU_TEN",2011,7,"TEN","HOU","outdoors","grass",FALSE,-34,16,-0.721780399897006,-1.44634305639644,-0.0427906831610017,0,0.104350438945403,0.0164161899447208,0.00112254634613856,-0.0359750357818129,-2.125,0,TRUE
"97","2011_07_IND_NO",2011,7,"NO","IND","dome","sportturf",FALSE,55,16.5,2.14216460898885,1.1282262447275,0.0185240578527252,0.0305190085518089,-0.0398162619323667,-0.00567809011166294,0.060434653154917,-0.0010408878984345,3.33333333333333,0,TRUE
"98","2011_07_KC_OAK",2011,7,"LV","KC","outdoors","grass",FALSE,-28,18.5,-1.53898397271211,-0.147459789882696,0.0692551305920288,-0.00798452892214865,0.188283516169601,-0.072740465182358,0,-0.00388340357583071,-1.51351351351351,3.5527136788005e-15,TRUE
